"strain"	"replicate"	"age.at.death"	"rupture"
"strain"	"replicate"	"age.at.death"	"rupture"
"406"	"rsks-1"	2	26	0
"406"	"rsks-1"	2	26	0
"407"	"rsks-1"	2	26	0
"407"	"rsks-1"	2	26	0
"408"	"rsks-1"	2	26	0
"408"	"rsks-1"	2	26	0
"409"	"rsks-1"	2	26	0
"409"	"rsks-1"	2	26	0
"410"	"rsks-1"	2	13	1
"410"	"rsks-1"	2	13	1
"411"	"rsks-1"	2	17	1
"411"	"rsks-1"	2	17	1
"412"	"rsks-1"	2	17	1
"412"	"rsks-1"	2	17	1
"413"	"rsks-1"	2	17	1
"413"	"rsks-1"	2	17	1
"414"	"rsks-1"	2	17	1
"414"	"rsks-1"	2	17	1
"415"	"rsks-1"	2	19	1
"415"	"rsks-1"	2	19	1
"416"	"rsks-1"	2	22	1
"416"	"rsks-1"	2	22	1
"417"	"rsks-1"	2	22	1
"417"	"rsks-1"	2	22	1
"418"	"rsks-1"	2	22	1
"418"	"rsks-1"	2	22	1
"419"	"rsks-1"	2	24	1
"419"	"rsks-1"	2	24	1
