"strain"	"replicate"	"age.at.death"	"rupture"
"strain"	"replicate"	"age.at.death"	"rupture"
"407"	"N2(25L4)"	2	14	0
"408"	"N2(25L4)"	2	15	0
"408"	"N2(25L4)"	2	15	0
"409"	"N2(25L4)"	2	15	0
"409"	"N2(25L4)"	2	15	0
"410"	"N2(25L4)"	2	17	0
"410"	"N2(25L4)"	2	17	0
"411"	"N2(25L4)"	2	17	0
"411"	"N2(25L4)"	2	17	0
"412"	"N2(25L4)"	2	17	0
"412"	"N2(25L4)"	2	17	0
"413"	"N2(25L4)"	2	17	0
"413"	"N2(25L4)"	2	17	0
"414"	"N2(25L4)"	2	17	0
"414"	"N2(25L4)"	2	17	0
"415"	"N2(25L4)"	2	17	0
"415"	"N2(25L4)"	2	17	0
"416"	"N2(25L4)"	2	17	0
"416"	"N2(25L4)"	2	17	0
"417"	"N2(25L4)"	2	19	0
"417"	"N2(25L4)"	2	19	0
"418"	"N2(25L4)"	2	19	0
"418"	"N2(25L4)"	2	19	0
"419"	"N2(25L4)"	2	19	0
"419"	"N2(25L4)"	2	19	0
"420"	"N2(25L4)"	2	19	0
"420"	"N2(25L4)"	2	19	0
"421"	"N2(25L4)"	2	19	0
"421"	"N2(25L4)"	2	19	0
"422"	"N2(25L4)"	2	19	0
"422"	"N2(25L4)"	2	19	0
"423"	"N2(25L4)"	2	19	0
"423"	"N2(25L4)"	2	19	0
"424"	"N2(25L4)"	2	19	0
"424"	"N2(25L4)"	2	19	0
"425"	"N2(25L4)"	2	19	0
"425"	"N2(25L4)"	2	19	0
"426"	"N2(25L4)"	2	19	0
"426"	"N2(25L4)"	2	19	0
"427"	"N2(25L4)"	2	19	0
"427"	"N2(25L4)"	2	19	0
"428"	"N2(25L4)"	2	19	0
"428"	"N2(25L4)"	2	19	0
"429"	"N2(25L4)"	2	21	0
"429"	"N2(25L4)"	2	21	0
"430"	"N2(25L4)"	2	21	0
"430"	"N2(25L4)"	2	21	0
"431"	"N2(25L4)"	2	21	0
"431"	"N2(25L4)"	2	21	0
"432"	"N2(25L4)"	2	21	0
"432"	"N2(25L4)"	2	21	0
"433"	"N2(25L4)"	2	21	0
"433"	"N2(25L4)"	2	21	0
"434"	"N2(25L4)"	2	21	0
"434"	"N2(25L4)"	2	21	0
"435"	"N2(25L4)"	2	21	0
"435"	"N2(25L4)"	2	21	0
"436"	"N2(25L4)"	2	21	0
"436"	"N2(25L4)"	2	21	0
"437"	"N2(25L4)"	2	21	0
"437"	"N2(25L4)"	2	21	0
"438"	"N2(25L4)"	2	21	0
"438"	"N2(25L4)"	2	21	0
"439"	"N2(25L4)"	2	21	0
"439"	"N2(25L4)"	2	21	0
"440"	"N2(25L4)"	2	21	0
"440"	"N2(25L4)"	2	21	0
"441"	"N2(25L4)"	2	21	0
"441"	"N2(25L4)"	2	21	0
"442"	"N2(25L4)"	2	21	0
"442"	"N2(25L4)"	2	21	0
"443"	"N2(25L4)"	2	21	0
"443"	"N2(25L4)"	2	21	0
"444"	"N2(25L4)"	2	21	0
"444"	"N2(25L4)"	2	21	0
"445"	"N2(25L4)"	2	21	0
"445"	"N2(25L4)"	2	21	0
"446"	"N2(25L4)"	2	22	0
"446"	"N2(25L4)"	2	22	0
"447"	"N2(25L4)"	2	22	0
"447"	"N2(25L4)"	2	22	0
"448"	"N2(25L4)"	2	22	0
"448"	"N2(25L4)"	2	22	0
"449"	"N2(25L4)"	2	22	0
"449"	"N2(25L4)"	2	22	0
"450"	"N2(25L4)"	2	22	0
"450"	"N2(25L4)"	2	22	0
"451"	"N2(25L4)"	2	22	0
"451"	"N2(25L4)"	2	22	0
"452"	"N2(25L4)"	2	22	0
"452"	"N2(25L4)"	2	22	0
"453"	"N2(25L4)"	2	22	0
"453"	"N2(25L4)"	2	22	0
"454"	"N2(25L4)"	2	22	0
"454"	"N2(25L4)"	2	22	0
"455"	"N2(25L4)"	2	22	0
"455"	"N2(25L4)"	2	22	0
"456"	"N2(25L4)"	2	22	0
"456"	"N2(25L4)"	2	22	0
"457"	"N2(25L4)"	2	22	0
"457"	"N2(25L4)"	2	22	0
"458"	"N2(25L4)"	2	22	0
"458"	"N2(25L4)"	2	22	0
"459"	"N2(25L4)"	2	22	0
"459"	"N2(25L4)"	2	22	0
"460"	"N2(25L4)"	2	22	0
"460"	"N2(25L4)"	2	22	0
"461"	"N2(25L4)"	2	22	0
"461"	"N2(25L4)"	2	22	0
"462"	"N2(25L4)"	2	22	0
"462"	"N2(25L4)"	2	22	0
"463"	"N2(25L4)"	2	24	0
"463"	"N2(25L4)"	2	24	0
"464"	"N2(25L4)"	2	24	0
"464"	"N2(25L4)"	2	24	0
"465"	"N2(25L4)"	2	24	0
"465"	"N2(25L4)"	2	24	0
"466"	"N2(25L4)"	2	24	0
"466"	"N2(25L4)"	2	24	0
"467"	"N2(25L4)"	2	24	0
"467"	"N2(25L4)"	2	24	0
"468"	"N2(25L4)"	2	24	0
"468"	"N2(25L4)"	2	24	0
"469"	"N2(25L4)"	2	24	0
"469"	"N2(25L4)"	2	24	0
"470"	"N2(25L4)"	2	24	0
"470"	"N2(25L4)"	2	24	0
"471"	"N2(25L4)"	2	24	0
"471"	"N2(25L4)"	2	24	0
"472"	"N2(25L4)"	2	24	0
"472"	"N2(25L4)"	2	24	0
"473"	"N2(25L4)"	2	24	0
"473"	"N2(25L4)"	2	24	0
"474"	"N2(25L4)"	2	24	0
"474"	"N2(25L4)"	2	24	0
"475"	"N2(25L4)"	2	24	0
"475"	"N2(25L4)"	2	24	0
"476"	"N2(25L4)"	2	24	0
"476"	"N2(25L4)"	2	24	0
"477"	"N2(25L4)"	2	26	0
"477"	"N2(25L4)"	2	26	0
"478"	"N2(25L4)"	2	26	0
"478"	"N2(25L4)"	2	26	0
"479"	"N2(25L4)"	2	26	0
"479"	"N2(25L4)"	2	26	0
"480"	"N2(25L4)"	2	28	0
"480"	"N2(25L4)"	2	28	0
"481"	"N2(25L4)"	2	28	0
"481"	"N2(25L4)"	2	28	0
"482"	"daf-2(25L4)"	1	10	0
"482"	"daf-2(25L4)"	1	10	0
"483"	"daf-2(25L4)"	1	19	0
"483"	"daf-2(25L4)"	1	19	0
"484"	"daf-2(25L4)"	1	19	0
"484"	"daf-2(25L4)"	1	19	0
"485"	"daf-2(25L4)"	1	21	0
"485"	"daf-2(25L4)"	1	21	0
"486"	"daf-2(25L4)"	1	22	0
"486"	"daf-2(25L4)"	1	22	0
"487"	"daf-2(25L4)"	1	22	0
"487"	"daf-2(25L4)"	1	22	0
"488"	"daf-2(25L4)"	1	22	0
"488"	"daf-2(25L4)"	1	22	0
"489"	"daf-2(25L4)"	1	22	0
"489"	"daf-2(25L4)"	1	22	0
"490"	"daf-2(25L4)"	1	22	0
"490"	"daf-2(25L4)"	1	22	0
"491"	"daf-2(25L4)"	1	22	0
"491"	"daf-2(25L4)"	1	22	0
"492"	"daf-2(25L4)"	1	22	0
"492"	"daf-2(25L4)"	1	22	0
"493"	"daf-2(25L4)"	1	22	0
"493"	"daf-2(25L4)"	1	22	0
"494"	"daf-2(25L4)"	1	24	0
"494"	"daf-2(25L4)"	1	24	0
"495"	"daf-2(25L4)"	1	24	0
"495"	"daf-2(25L4)"	1	24	0
"496"	"daf-2(25L4)"	1	24	0
"496"	"daf-2(25L4)"	1	24	0
"497"	"daf-2(25L4)"	1	24	0
"497"	"daf-2(25L4)"	1	24	0
"498"	"daf-2(25L4)"	1	26	0
"498"	"daf-2(25L4)"	1	26	0
"499"	"daf-2(25L4)"	1	26	0
"499"	"daf-2(25L4)"	1	26	0
"500"	"daf-2(25L4)"	1	26	0
"500"	"daf-2(25L4)"	1	26	0
"501"	"daf-2(25L4)"	1	26	0
"501"	"daf-2(25L4)"	1	26	0
"502"	"daf-2(25L4)"	1	28	0
"502"	"daf-2(25L4)"	1	28	0
"503"	"daf-2(25L4)"	1	28	0
"503"	"daf-2(25L4)"	1	28	0
"504"	"daf-2(25L4)"	1	28	0
"504"	"daf-2(25L4)"	1	28	0
"505"	"daf-2(25L4)"	1	28	0
"505"	"daf-2(25L4)"	1	28	0
"506"	"daf-2(25L4)"	1	28	0
"506"	"daf-2(25L4)"	1	28	0
"507"	"daf-2(25L4)"	1	31	0
"507"	"daf-2(25L4)"	1	31	0
"508"	"daf-2(25L4)"	1	31	0
"508"	"daf-2(25L4)"	1	31	0
"509"	"daf-2(25L4)"	1	31	0
"509"	"daf-2(25L4)"	1	31	0
"510"	"daf-2(25L4)"	1	31	0
"510"	"daf-2(25L4)"	1	31	0
"511"	"daf-2(25L4)"	1	31	0
"511"	"daf-2(25L4)"	1	31	0
"512"	"daf-2(25L4)"	1	31	0
"512"	"daf-2(25L4)"	1	31	0
"513"	"daf-2(25L4)"	1	33	0
"513"	"daf-2(25L4)"	1	33	0
"514"	"daf-2(25L4)"	1	33	0
"514"	"daf-2(25L4)"	1	33	0
"515"	"daf-2(25L4)"	1	33	0
"515"	"daf-2(25L4)"	1	33	0
"516"	"daf-2(25L4)"	1	33	0
"516"	"daf-2(25L4)"	1	33	0
"517"	"daf-2(25L4)"	1	33	0
"517"	"daf-2(25L4)"	1	33	0
"518"	"daf-2(25L4)"	1	33	0
"518"	"daf-2(25L4)"	1	33	0
"519"	"daf-2(25L4)"	1	33	0
"519"	"daf-2(25L4)"	1	33	0
"520"	"daf-2(25L4)"	1	33	0
"520"	"daf-2(25L4)"	1	33	0
"521"	"daf-2(25L4)"	1	33	0
"521"	"daf-2(25L4)"	1	33	0
"522"	"daf-2(25L4)"	1	33	0
"522"	"daf-2(25L4)"	1	33	0
"523"	"daf-2(25L4)"	1	33	0
"523"	"daf-2(25L4)"	1	33	0
"524"	"daf-2(25L4)"	1	35	0
"524"	"daf-2(25L4)"	1	35	0
"525"	"daf-2(25L4)"	1	35	0
"525"	"daf-2(25L4)"	1	35	0
"526"	"daf-2(25L4)"	1	35	0
"526"	"daf-2(25L4)"	1	35	0
"527"	"daf-2(25L4)"	1	35	0
"527"	"daf-2(25L4)"	1	35	0
"528"	"daf-2(25L4)"	1	35	0
"528"	"daf-2(25L4)"	1	35	0
"529"	"daf-2(25L4)"	1	35	0
"529"	"daf-2(25L4)"	1	35	0
"530"	"daf-2(25L4)"	1	35	0
"530"	"daf-2(25L4)"	1	35	0
"531"	"daf-2(25L4)"	1	35	0
"531"	"daf-2(25L4)"	1	35	0
"532"	"daf-2(25L4)"	1	35	0
"532"	"daf-2(25L4)"	1	35	0
"533"	"daf-2(25L4)"	1	35	0
"533"	"daf-2(25L4)"	1	35	0
"534"	"daf-2(25L4)"	1	35	0
"534"	"daf-2(25L4)"	1	35	0
"535"	"daf-2(25L4)"	1	35	0
"535"	"daf-2(25L4)"	1	35	0
"536"	"daf-2(25L4)"	1	35	0
"536"	"daf-2(25L4)"	1	35	0
"537"	"daf-2(25L4)"	1	35	0
"537"	"daf-2(25L4)"	1	35	0
"538"	"daf-2(25L4)"	1	35	0
"538"	"daf-2(25L4)"	1	35	0
"539"	"daf-2(25L4)"	1	35	0
"539"	"daf-2(25L4)"	1	35	0
"540"	"daf-2(25L4)"	1	40	0
"540"	"daf-2(25L4)"	1	40	0
"541"	"daf-2(25L4)"	1	40	0
"541"	"daf-2(25L4)"	1	40	0
"542"	"daf-2(25L4)"	1	40	0
"542"	"daf-2(25L4)"	1	40	0
"543"	"daf-2(25L4)"	1	40	0
"543"	"daf-2(25L4)"	1	40	0
"544"	"daf-2(25L4)"	1	40	0
"544"	"daf-2(25L4)"	1	40	0
"545"	"daf-2(25L4)"	1	40	0
"545"	"daf-2(25L4)"	1	40	0
"546"	"daf-2(25L4)"	1	40	0
"546"	"daf-2(25L4)"	1	40	0
"547"	"daf-2(25L4)"	1	40	0
"547"	"daf-2(25L4)"	1	40	0
"548"	"daf-2(25L4)"	1	40	0
"548"	"daf-2(25L4)"	1	40	0
"549"	"daf-2(25L4)"	1	40	0
"549"	"daf-2(25L4)"	1	40	0
"550"	"daf-2(25L4)"	1	40	0
"550"	"daf-2(25L4)"	1	40	0
"551"	"daf-2(25L4)"	1	40	0
"551"	"daf-2(25L4)"	1	40	0
"552"	"daf-2(25L4)"	1	40	0
"552"	"daf-2(25L4)"	1	40	0
"553"	"daf-2(25L4)"	1	40	0
"553"	"daf-2(25L4)"	1	40	0
"554"	"daf-2(25L4)"	1	40	0
"554"	"daf-2(25L4)"	1	40	0
"555"	"daf-2(25L4)"	1	40	0
"555"	"daf-2(25L4)"	1	40	0
"556"	"daf-2(25L4)"	1	42	0
"556"	"daf-2(25L4)"	1	42	0
"557"	"daf-2(25L4)"	1	42	0
"557"	"daf-2(25L4)"	1	42	0
"558"	"daf-2(25L4)"	1	42	0
"558"	"daf-2(25L4)"	1	42	0
"559"	"daf-2(25L4)"	1	42	0
"559"	"daf-2(25L4)"	1	42	0
"560"	"daf-2(25L4)"	1	42	0
"560"	"daf-2(25L4)"	1	42	0
"561"	"daf-2(25L4)"	1	42	0
"561"	"daf-2(25L4)"	1	42	0
"562"	"daf-2(25L4)"	1	45	0
"562"	"daf-2(25L4)"	1	45	0
"563"	"daf-2(25L4)"	1	45	0
"563"	"daf-2(25L4)"	1	45	0
"564"	"daf-2(25L4)"	2	17	0
"564"	"daf-2(25L4)"	2	17	0
"565"	"daf-2(25L4)"	2	19	0
"565"	"daf-2(25L4)"	2	19	0
"566"	"daf-2(25L4)"	2	21	0
"566"	"daf-2(25L4)"	2	21	0
"567"	"daf-2(25L4)"	2	21	0
"567"	"daf-2(25L4)"	2	21	0
"568"	"daf-2(25L4)"	2	22	0
"568"	"daf-2(25L4)"	2	22	0
"569"	"daf-2(25L4)"	2	22	0
"569"	"daf-2(25L4)"	2	22	0
"570"	"daf-2(25L4)"	2	22	0
"570"	"daf-2(25L4)"	2	22	0
"571"	"daf-2(25L4)"	2	22	0
"571"	"daf-2(25L4)"	2	22	0
"572"	"daf-2(25L4)"	2	22	0
"572"	"daf-2(25L4)"	2	22	0
"573"	"daf-2(25L4)"	2	22	0
"573"	"daf-2(25L4)"	2	22	0
"574"	"daf-2(25L4)"	2	24	0
"574"	"daf-2(25L4)"	2	24	0
"575"	"daf-2(25L4)"	2	24	0
"575"	"daf-2(25L4)"	2	24	0
"576"	"daf-2(25L4)"	2	24	0
"576"	"daf-2(25L4)"	2	24	0
"577"	"daf-2(25L4)"	2	26	0
"577"	"daf-2(25L4)"	2	26	0
"578"	"daf-2(25L4)"	2	26	0
"578"	"daf-2(25L4)"	2	26	0
"579"	"daf-2(25L4)"	2	26	0
"579"	"daf-2(25L4)"	2	26	0
"580"	"daf-2(25L4)"	2	26	0
"580"	"daf-2(25L4)"	2	26	0
"581"	"daf-2(25L4)"	2	26	0
"581"	"daf-2(25L4)"	2	26	0
"582"	"daf-2(25L4)"	2	31	0
"582"	"daf-2(25L4)"	2	31	0
"583"	"daf-2(25L4)"	2	31	0
"583"	"daf-2(25L4)"	2	31	0
"584"	"daf-2(25L4)"	2	31	0
"584"	"daf-2(25L4)"	2	31	0
"585"	"daf-2(25L4)"	2	31	0
"585"	"daf-2(25L4)"	2	31	0
"586"	"daf-2(25L4)"	2	31	0
"586"	"daf-2(25L4)"	2	31	0
"587"	"daf-2(25L4)"	2	31	0
"587"	"daf-2(25L4)"	2	31	0
"588"	"daf-2(25L4)"	2	33	0
"588"	"daf-2(25L4)"	2	33	0
"589"	"daf-2(25L4)"	2	33	0
"589"	"daf-2(25L4)"	2	33	0
"590"	"daf-2(25L4)"	2	33	0
"590"	"daf-2(25L4)"	2	33	0
"591"	"daf-2(25L4)"	2	33	0
"591"	"daf-2(25L4)"	2	33	0
"592"	"daf-2(25L4)"	2	35	0
"592"	"daf-2(25L4)"	2	35	0
"593"	"daf-2(25L4)"	2	35	0
"593"	"daf-2(25L4)"	2	35	0
"594"	"daf-2(25L4)"	2	35	0
"594"	"daf-2(25L4)"	2	35	0
"595"	"daf-2(25L4)"	2	35	0
"595"	"daf-2(25L4)"	2	35	0
"596"	"daf-2(25L4)"	2	35	0
"596"	"daf-2(25L4)"	2	35	0
"597"	"daf-2(25L4)"	2	35	0
"597"	"daf-2(25L4)"	2	35	0
"598"	"daf-2(25L4)"	2	35	0
"598"	"daf-2(25L4)"	2	35	0
"599"	"daf-2(25L4)"	2	35	0
"599"	"daf-2(25L4)"	2	35	0
"600"	"daf-2(25L4)"	2	35	0
"600"	"daf-2(25L4)"	2	35	0
"601"	"daf-2(25L4)"	2	35	0
"601"	"daf-2(25L4)"	2	35	0
"602"	"daf-2(25L4)"	2	35	0
"602"	"daf-2(25L4)"	2	35	0
"603"	"daf-2(25L4)"	2	35	0
"603"	"daf-2(25L4)"	2	35	0
"604"	"daf-2(25L4)"	2	40	0
"604"	"daf-2(25L4)"	2	40	0
"605"	"daf-2(25L4)"	2	40	0
"605"	"daf-2(25L4)"	2	40	0
"606"	"daf-2(25L4)"	2	40	0
"606"	"daf-2(25L4)"	2	40	0
"607"	"daf-2(25L4)"	2	40	0
"607"	"daf-2(25L4)"	2	40	0
"608"	"daf-2(25L4)"	2	40	0
"608"	"daf-2(25L4)"	2	40	0
"609"	"daf-2(25L4)"	2	40	0
"609"	"daf-2(25L4)"	2	40	0
"610"	"daf-2(25L4)"	2	40	0
"610"	"daf-2(25L4)"	2	40	0
"611"	"daf-2(25L4)"	2	40	0
"611"	"daf-2(25L4)"	2	40	0
"612"	"daf-2(25L4)"	2	40	0
"612"	"daf-2(25L4)"	2	40	0
"613"	"daf-2(25L4)"	2	40	0
"613"	"daf-2(25L4)"	2	40	0
"614"	"daf-2(25L4)"	2	40	0
"614"	"daf-2(25L4)"	2	40	0
"615"	"daf-2(25L4)"	2	40	0
"615"	"daf-2(25L4)"	2	40	0
"616"	"daf-2(25L4)"	2	40	0
"616"	"daf-2(25L4)"	2	40	0
"617"	"daf-2(25L4)"	2	40	0
"617"	"daf-2(25L4)"	2	40	0
"618"	"daf-2(25L4)"	2	40	0
"618"	"daf-2(25L4)"	2	40	0
"619"	"daf-2(25L4)"	2	40	0
"619"	"daf-2(25L4)"	2	40	0
"620"	"daf-2(25L4)"	2	40	0
"620"	"daf-2(25L4)"	2	40	0
"621"	"daf-2(25L4)"	2	40	0
"621"	"daf-2(25L4)"	2	40	0
"622"	"daf-2(25L4)"	2	40	0
"622"	"daf-2(25L4)"	2	40	0
"623"	"daf-2(25L4)"	2	40	0
"623"	"daf-2(25L4)"	2	40	0
"624"	"daf-2(25L4)"	2	40	0
"624"	"daf-2(25L4)"	2	40	0
"625"	"daf-2(25L4)"	2	40	0
"625"	"daf-2(25L4)"	2	40	0
"626"	"daf-2(25L4)"	2	40	0
"626"	"daf-2(25L4)"	2	40	0
"627"	"daf-2(25L4)"	2	42	0
"627"	"daf-2(25L4)"	2	42	0
"628"	"daf-2(25L4)"	2	42	0
"628"	"daf-2(25L4)"	2	42	0
"629"	"daf-2(25L4)"	2	42	0
"629"	"daf-2(25L4)"	2	42	0
"630"	"daf-2(25L4)"	2	42	0
"630"	"daf-2(25L4)"	2	42	0
"631"	"daf-2(25L4)"	2	42	0
"631"	"daf-2(25L4)"	2	42	0
"632"	"daf-2(25L4)"	2	42	0
"632"	"daf-2(25L4)"	2	42	0
"633"	"daf-2(25L4)"	2	42	0
"633"	"daf-2(25L4)"	2	42	0
"634"	"daf-2(25L4)"	2	42	0
"634"	"daf-2(25L4)"	2	42	0
"635"	"daf-2(25L4)"	2	45	0
"635"	"daf-2(25L4)"	2	45	0
"636"	"daf-2(25L4)"	2	45	0
"636"	"daf-2(25L4)"	2	45	0
"637"	"daf-2(25L4)"	2	45	0
"637"	"daf-2(25L4)"	2	45	0
"638"	"daf-2(25L4)"	2	45	0
"638"	"daf-2(25L4)"	2	45	0
