"strain"	"replicate"	"age.at.death"	"rupture"
"strain"	"replicate"	"age.at.death"	"rupture"
"402"	"N2(25L4)"	2	23	0
"403"	"N2(25L4)"	2	23	0
"403"	"N2(25L4)"	2	23	0
"404"	"N2(25L4)"	2	23	0
"404"	"N2(25L4)"	2	23	0
"405"	"N2(25L4)"	2	23	0
"405"	"N2(25L4)"	2	23	0
"406"	"N2(25L4)"	2	23	0
"406"	"N2(25L4)"	2	23	0
"407"	"N2(25L4)"	2	23	0
"407"	"N2(25L4)"	2	23	0
"408"	"N2(25L4)"	2	23	0
"408"	"N2(25L4)"	2	23	0
"409"	"N2(25L4)"	2	23	0
"409"	"N2(25L4)"	2	23	0
"410"	"N2(25L4)"	2	25	0
"410"	"N2(25L4)"	2	25	0
"411"	"N2(25L4)"	2	25	0
"411"	"N2(25L4)"	2	25	0
"412"	"N2(25L4)"	2	25	0
"412"	"N2(25L4)"	2	25	0
"413"	"N2(25L4)"	2	25	0
"413"	"N2(25L4)"	2	25	0
"414"	"N2(25L4)"	2	25	0
"414"	"N2(25L4)"	2	25	0
"415"	"N2(25L4)"	2	25	0
"415"	"N2(25L4)"	2	25	0
"416"	"N2(25L4)"	2	25	0
"416"	"N2(25L4)"	2	25	0
"417"	"N2(25L4)"	2	25	0
"417"	"N2(25L4)"	2	25	0
"418"	"N2(25L4)"	2	25	0
"418"	"N2(25L4)"	2	25	0
"419"	"N2(25L4)"	2	25	0
"419"	"N2(25L4)"	2	25	0
"420"	"N2(25L4)"	2	25	0
"420"	"N2(25L4)"	2	25	0
"421"	"N2(25L4)"	2	25	0
"421"	"N2(25L4)"	2	25	0
"422"	"N2(25L4)"	2	25	0
"422"	"N2(25L4)"	2	25	0
"423"	"N2(25L4)"	2	25	0
"423"	"N2(25L4)"	2	25	0
"424"	"N2(25L4)"	2	25	0
"424"	"N2(25L4)"	2	25	0
"425"	"N2(25L4)"	2	25	0
"425"	"N2(25L4)"	2	25	0
"426"	"N2(25L4)"	2	25	0
"426"	"N2(25L4)"	2	25	0
"427"	"N2(25L4)"	2	26	0
"427"	"N2(25L4)"	2	26	0
"428"	"N2(25L4)"	2	26	0
"428"	"N2(25L4)"	2	26	0
"429"	"N2(25L4)"	2	26	0
"429"	"N2(25L4)"	2	26	0
"430"	"N2(25L4)"	2	28	0
"430"	"N2(25L4)"	2	28	0
"431"	"N2(25L4)"	2	28	0
"431"	"N2(25L4)"	2	28	0
"432"	"N2(25L4)"	2	28	0
"432"	"N2(25L4)"	2	28	0
"433"	"N2(25L4)"	2	28	0
"433"	"N2(25L4)"	2	28	0
"434"	"N2(25L4)"	2	28	0
"434"	"N2(25L4)"	2	28	0
"435"	"N2(25L4)"	2	31	0
"435"	"N2(25L4)"	2	31	0
"436"	"N2(25L4)"	2	31	0
"436"	"N2(25L4)"	2	31	0
"437"	"daf-2(25L4)"	1	17	0
"437"	"daf-2(25L4)"	1	17	0
"438"	"daf-2(25L4)"	1	21	0
"438"	"daf-2(25L4)"	1	21	0
"439"	"daf-2(25L4)"	1	21	0
"439"	"daf-2(25L4)"	1	21	0
"440"	"daf-2(25L4)"	1	25	0
"440"	"daf-2(25L4)"	1	25	0
"441"	"daf-2(25L4)"	1	25	0
"441"	"daf-2(25L4)"	1	25	0
"442"	"daf-2(25L4)"	1	25	0
"442"	"daf-2(25L4)"	1	25	0
"443"	"daf-2(25L4)"	1	26	0
"443"	"daf-2(25L4)"	1	26	0
"444"	"daf-2(25L4)"	1	26	0
"444"	"daf-2(25L4)"	1	26	0
"445"	"daf-2(25L4)"	1	28	0
"445"	"daf-2(25L4)"	1	28	0
"446"	"daf-2(25L4)"	1	28	0
"446"	"daf-2(25L4)"	1	28	0
"447"	"daf-2(25L4)"	1	28	0
"447"	"daf-2(25L4)"	1	28	0
"448"	"daf-2(25L4)"	1	28	0
"448"	"daf-2(25L4)"	1	28	0
"449"	"daf-2(25L4)"	1	31	0
"449"	"daf-2(25L4)"	1	31	0
"450"	"daf-2(25L4)"	1	31	0
"450"	"daf-2(25L4)"	1	31	0
"451"	"daf-2(25L4)"	1	31	0
"451"	"daf-2(25L4)"	1	31	0
"452"	"daf-2(25L4)"	1	31	0
"452"	"daf-2(25L4)"	1	31	0
"453"	"daf-2(25L4)"	1	31	0
"453"	"daf-2(25L4)"	1	31	0
"454"	"daf-2(25L4)"	1	31	0
"454"	"daf-2(25L4)"	1	31	0
"455"	"daf-2(25L4)"	1	31	0
"455"	"daf-2(25L4)"	1	31	0
"456"	"daf-2(25L4)"	1	31	0
"456"	"daf-2(25L4)"	1	31	0
"457"	"daf-2(25L4)"	1	31	0
"457"	"daf-2(25L4)"	1	31	0
"458"	"daf-2(25L4)"	1	33	0
"458"	"daf-2(25L4)"	1	33	0
"459"	"daf-2(25L4)"	1	33	0
"459"	"daf-2(25L4)"	1	33	0
"460"	"daf-2(25L4)"	1	33	0
"460"	"daf-2(25L4)"	1	33	0
"461"	"daf-2(25L4)"	1	33	0
"461"	"daf-2(25L4)"	1	33	0
"462"	"daf-2(25L4)"	1	33	0
"462"	"daf-2(25L4)"	1	33	0
"463"	"daf-2(25L4)"	1	35	0
"463"	"daf-2(25L4)"	1	35	0
"464"	"daf-2(25L4)"	1	35	0
"464"	"daf-2(25L4)"	1	35	0
"465"	"daf-2(25L4)"	1	35	0
"465"	"daf-2(25L4)"	1	35	0
"466"	"daf-2(25L4)"	1	35	0
"466"	"daf-2(25L4)"	1	35	0
"467"	"daf-2(25L4)"	1	35	0
"467"	"daf-2(25L4)"	1	35	0
"468"	"daf-2(25L4)"	1	35	0
"468"	"daf-2(25L4)"	1	35	0
"469"	"daf-2(25L4)"	1	35	0
"469"	"daf-2(25L4)"	1	35	0
"470"	"daf-2(25L4)"	1	38	0
"470"	"daf-2(25L4)"	1	38	0
"471"	"daf-2(25L4)"	1	38	0
"471"	"daf-2(25L4)"	1	38	0
"472"	"daf-2(25L4)"	1	38	0
"472"	"daf-2(25L4)"	1	38	0
"473"	"daf-2(25L4)"	1	38	0
"473"	"daf-2(25L4)"	1	38	0
"474"	"daf-2(25L4)"	1	38	0
"474"	"daf-2(25L4)"	1	38	0
"475"	"daf-2(25L4)"	1	38	0
"475"	"daf-2(25L4)"	1	38	0
"476"	"daf-2(25L4)"	1	38	0
"476"	"daf-2(25L4)"	1	38	0
"477"	"daf-2(25L4)"	1	38	0
"477"	"daf-2(25L4)"	1	38	0
"478"	"daf-2(25L4)"	1	38	0
"478"	"daf-2(25L4)"	1	38	0
"479"	"daf-2(25L4)"	1	38	0
"479"	"daf-2(25L4)"	1	38	0
"480"	"daf-2(25L4)"	1	38	0
"480"	"daf-2(25L4)"	1	38	0
"481"	"daf-2(25L4)"	1	38	0
"481"	"daf-2(25L4)"	1	38	0
"482"	"daf-2(25L4)"	1	38	0
"482"	"daf-2(25L4)"	1	38	0
"483"	"daf-2(25L4)"	1	40	0
"483"	"daf-2(25L4)"	1	40	0
"484"	"daf-2(25L4)"	1	40	0
"484"	"daf-2(25L4)"	1	40	0
"485"	"daf-2(25L4)"	1	40	0
"485"	"daf-2(25L4)"	1	40	0
"486"	"daf-2(25L4)"	1	40	0
"486"	"daf-2(25L4)"	1	40	0
"487"	"daf-2(25L4)"	1	40	0
"487"	"daf-2(25L4)"	1	40	0
"488"	"daf-2(25L4)"	1	40	0
"488"	"daf-2(25L4)"	1	40	0
"489"	"daf-2(25L4)"	1	40	0
"489"	"daf-2(25L4)"	1	40	0
"490"	"daf-2(25L4)"	1	40	0
"490"	"daf-2(25L4)"	1	40	0
"491"	"daf-2(25L4)"	1	40	0
"491"	"daf-2(25L4)"	1	40	0
"492"	"daf-2(25L4)"	1	40	0
"492"	"daf-2(25L4)"	1	40	0
"493"	"daf-2(25L4)"	1	40	0
"493"	"daf-2(25L4)"	1	40	0
"494"	"daf-2(25L4)"	1	40	0
"494"	"daf-2(25L4)"	1	40	0
"495"	"daf-2(25L4)"	1	40	0
"495"	"daf-2(25L4)"	1	40	0
"496"	"daf-2(25L4)"	1	40	0
"496"	"daf-2(25L4)"	1	40	0
"497"	"daf-2(25L4)"	1	42	0
"497"	"daf-2(25L4)"	1	42	0
"498"	"daf-2(25L4)"	1	42	0
"498"	"daf-2(25L4)"	1	42	0
"499"	"daf-2(25L4)"	1	42	0
"499"	"daf-2(25L4)"	1	42	0
"500"	"daf-2(25L4)"	1	42	0
"500"	"daf-2(25L4)"	1	42	0
"501"	"daf-2(25L4)"	1	42	0
"501"	"daf-2(25L4)"	1	42	0
"502"	"daf-2(25L4)"	1	42	0
"502"	"daf-2(25L4)"	1	42	0
"503"	"daf-2(25L4)"	1	42	0
"503"	"daf-2(25L4)"	1	42	0
"504"	"daf-2(25L4)"	1	42	0
"504"	"daf-2(25L4)"	1	42	0
"505"	"daf-2(25L4)"	1	42	0
"505"	"daf-2(25L4)"	1	42	0
"506"	"daf-2(25L4)"	1	45	0
"506"	"daf-2(25L4)"	1	45	0
"507"	"daf-2(25L4)"	1	45	0
"507"	"daf-2(25L4)"	1	45	0
"508"	"daf-2(25L4)"	1	45	0
"508"	"daf-2(25L4)"	1	45	0
"509"	"daf-2(25L4)"	1	45	0
"509"	"daf-2(25L4)"	1	45	0
"510"	"daf-2(25L4)"	1	47	0
"510"	"daf-2(25L4)"	1	47	0
"511"	"daf-2(25L4)"	1	47	0
"511"	"daf-2(25L4)"	1	47	0
"512"	"daf-2(25L4)"	1	47	0
"512"	"daf-2(25L4)"	1	47	0
"513"	"daf-2(25L4)"	1	49	0
"513"	"daf-2(25L4)"	1	49	0
"514"	"daf-2(25L4)"	1	52	0
"514"	"daf-2(25L4)"	1	52	0
"515"	"daf-2(25L4)"	2	21	0
"515"	"daf-2(25L4)"	2	21	0
"516"	"daf-2(25L4)"	2	23	0
"516"	"daf-2(25L4)"	2	23	0
"517"	"daf-2(25L4)"	2	23	0
"517"	"daf-2(25L4)"	2	23	0
"518"	"daf-2(25L4)"	2	23	0
"518"	"daf-2(25L4)"	2	23	0
"519"	"daf-2(25L4)"	2	25	0
"519"	"daf-2(25L4)"	2	25	0
"520"	"daf-2(25L4)"	2	26	0
"520"	"daf-2(25L4)"	2	26	0
"521"	"daf-2(25L4)"	2	26	0
"521"	"daf-2(25L4)"	2	26	0
"522"	"daf-2(25L4)"	2	28	0
"522"	"daf-2(25L4)"	2	28	0
"523"	"daf-2(25L4)"	2	28	0
"523"	"daf-2(25L4)"	2	28	0
"524"	"daf-2(25L4)"	2	31	0
"524"	"daf-2(25L4)"	2	31	0
"525"	"daf-2(25L4)"	2	31	0
"525"	"daf-2(25L4)"	2	31	0
"526"	"daf-2(25L4)"	2	31	0
"526"	"daf-2(25L4)"	2	31	0
"527"	"daf-2(25L4)"	2	31	0
"527"	"daf-2(25L4)"	2	31	0
"528"	"daf-2(25L4)"	2	33	0
"528"	"daf-2(25L4)"	2	33	0
"529"	"daf-2(25L4)"	2	33	0
"529"	"daf-2(25L4)"	2	33	0
"530"	"daf-2(25L4)"	2	33	0
"530"	"daf-2(25L4)"	2	33	0
"531"	"daf-2(25L4)"	2	33	0
"531"	"daf-2(25L4)"	2	33	0
"532"	"daf-2(25L4)"	2	33	0
"532"	"daf-2(25L4)"	2	33	0
"533"	"daf-2(25L4)"	2	35	0
"533"	"daf-2(25L4)"	2	35	0
"534"	"daf-2(25L4)"	2	35	0
"534"	"daf-2(25L4)"	2	35	0
"535"	"daf-2(25L4)"	2	35	0
"535"	"daf-2(25L4)"	2	35	0
"536"	"daf-2(25L4)"	2	35	0
"536"	"daf-2(25L4)"	2	35	0
"537"	"daf-2(25L4)"	2	35	0
"537"	"daf-2(25L4)"	2	35	0
"538"	"daf-2(25L4)"	2	35	0
"538"	"daf-2(25L4)"	2	35	0
"539"	"daf-2(25L4)"	2	35	0
"539"	"daf-2(25L4)"	2	35	0
"540"	"daf-2(25L4)"	2	35	0
"540"	"daf-2(25L4)"	2	35	0
"541"	"daf-2(25L4)"	2	35	0
"541"	"daf-2(25L4)"	2	35	0
"542"	"daf-2(25L4)"	2	38	0
"542"	"daf-2(25L4)"	2	38	0
"543"	"daf-2(25L4)"	2	38	0
"543"	"daf-2(25L4)"	2	38	0
"544"	"daf-2(25L4)"	2	38	0
"544"	"daf-2(25L4)"	2	38	0
"545"	"daf-2(25L4)"	2	38	0
"545"	"daf-2(25L4)"	2	38	0
"546"	"daf-2(25L4)"	2	38	0
"546"	"daf-2(25L4)"	2	38	0
"547"	"daf-2(25L4)"	2	38	0
"547"	"daf-2(25L4)"	2	38	0
"548"	"daf-2(25L4)"	2	38	0
"548"	"daf-2(25L4)"	2	38	0
"549"	"daf-2(25L4)"	2	38	0
"549"	"daf-2(25L4)"	2	38	0
"550"	"daf-2(25L4)"	2	38	0
"550"	"daf-2(25L4)"	2	38	0
"551"	"daf-2(25L4)"	2	38	0
"551"	"daf-2(25L4)"	2	38	0
"552"	"daf-2(25L4)"	2	38	0
"552"	"daf-2(25L4)"	2	38	0
"553"	"daf-2(25L4)"	2	38	0
"553"	"daf-2(25L4)"	2	38	0
"554"	"daf-2(25L4)"	2	38	0
"554"	"daf-2(25L4)"	2	38	0
"555"	"daf-2(25L4)"	2	38	0
"555"	"daf-2(25L4)"	2	38	0
"556"	"daf-2(25L4)"	2	38	0
"556"	"daf-2(25L4)"	2	38	0
"557"	"daf-2(25L4)"	2	40	0
"557"	"daf-2(25L4)"	2	40	0
"558"	"daf-2(25L4)"	2	40	0
"558"	"daf-2(25L4)"	2	40	0
"559"	"daf-2(25L4)"	2	40	0
"559"	"daf-2(25L4)"	2	40	0
"560"	"daf-2(25L4)"	2	40	0
"560"	"daf-2(25L4)"	2	40	0
"561"	"daf-2(25L4)"	2	40	0
"561"	"daf-2(25L4)"	2	40	0
"562"	"daf-2(25L4)"	2	40	0
"562"	"daf-2(25L4)"	2	40	0
"563"	"daf-2(25L4)"	2	40	0
"563"	"daf-2(25L4)"	2	40	0
"564"	"daf-2(25L4)"	2	40	0
"564"	"daf-2(25L4)"	2	40	0
"565"	"daf-2(25L4)"	2	40	0
"565"	"daf-2(25L4)"	2	40	0
"566"	"daf-2(25L4)"	2	40	0
"566"	"daf-2(25L4)"	2	40	0
"567"	"daf-2(25L4)"	2	40	0
"567"	"daf-2(25L4)"	2	40	0
"568"	"daf-2(25L4)"	2	42	0
"568"	"daf-2(25L4)"	2	42	0
"569"	"daf-2(25L4)"	2	42	0
"569"	"daf-2(25L4)"	2	42	0
"570"	"daf-2(25L4)"	2	42	0
"570"	"daf-2(25L4)"	2	42	0
"571"	"daf-2(25L4)"	2	42	0
"571"	"daf-2(25L4)"	2	42	0
"572"	"daf-2(25L4)"	2	42	0
"572"	"daf-2(25L4)"	2	42	0
"573"	"daf-2(25L4)"	2	42	0
"573"	"daf-2(25L4)"	2	42	0
"574"	"daf-2(25L4)"	2	42	0
"574"	"daf-2(25L4)"	2	42	0
"575"	"daf-2(25L4)"	2	42	0
"575"	"daf-2(25L4)"	2	42	0
"576"	"daf-2(25L4)"	2	42	0
"576"	"daf-2(25L4)"	2	42	0
"577"	"daf-2(25L4)"	2	42	0
"577"	"daf-2(25L4)"	2	42	0
"578"	"daf-2(25L4)"	2	45	0
"578"	"daf-2(25L4)"	2	45	0
"579"	"daf-2(25L4)"	2	45	0
"579"	"daf-2(25L4)"	2	45	0
"580"	"daf-2(25L4)"	2	45	0
"580"	"daf-2(25L4)"	2	45	0
"581"	"daf-2(25L4)"	2	45	0
"581"	"daf-2(25L4)"	2	45	0
"582"	"daf-2(25L4)"	2	45	0
"582"	"daf-2(25L4)"	2	45	0
"583"	"daf-2(25L4)"	2	45	0
"583"	"daf-2(25L4)"	2	45	0
"584"	"daf-2(25L4)"	2	45	0
"584"	"daf-2(25L4)"	2	45	0
"585"	"daf-2(25L4)"	2	45	0
"585"	"daf-2(25L4)"	2	45	0
"586"	"daf-2(25L4)"	2	47	0
"586"	"daf-2(25L4)"	2	47	0
"587"	"daf-2(25L4)"	2	49	0
"587"	"daf-2(25L4)"	2	49	0
"588"	"daf-2(25L4)"	2	49	0
"588"	"daf-2(25L4)"	2	49	0
"589"	"daf-2(25L4)"	2	49	0
"589"	"daf-2(25L4)"	2	49	0
"590"	"daf-2(25L4)"	2	52	0
"590"	"daf-2(25L4)"	2	52	0
"591"	"daf-2(25L4)"	2	52	0
"591"	"daf-2(25L4)"	2	52	0
